Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
21.85,155.7,17.15,124.7,69.0,172.35,18.64,-53.14,121.9,8.35,0,0.76,0.01,4.735,P_20220919_093930.469,PHASE_0,10.203,-0.623,-26.15
21.85,160.4,10.4,124.7,58.85,202.6,16.75,-44.95,112.3,-3.23,0,0.86,0.22,4.735,20220919_093932.074,PHASE_0,10.358,-0.683,-31.43
21.6,205.7,18.45,139.05,67.4,204.9,16.75,-44.95,112.3,-3.23,0,0.86,0.22,4.735,20220919_093932.139,PHASE_0,10.358,-0.683,-31.43
23.15,198.15,31.25,63.8,38.8,195.55,12.98,-51.88,111.3,-4.43,0,1.1,1.18,3.918,20220919_093932.246,PHASE_0,9.899,-1.881,-43.33
23.65,105.7,96.85,39.55,99.7,140.35,13.34,-55.04,82.5,-39.61,0,1.05,1.2,3.86,20220919_093932.357,PHASE_0,8.676,-2.544,-81.31
25.75,72.9,94.25,26.3,109.1,137.75,14.72,-56.32,79.7,-43.14,0,1.01,1.1,4.225,20220919_093932.465,PHASE_0,8.529,-2.409,-84.74
24.7,85.65,92.4,31.25,107.25,140.35,15.58,-59.68,80.7,-41.87,0,0.98,0.96,4.393,20220919_093932.581,PHASE_0,8.37,-2.421,-85.97
24.7,83.05,94.75,30.7,111.7,145.05,16.44,-61.54,78.7,-44.41,0,0.93,0.79,4.527,20220919_093932.686,PHASE_0,8.187,-2.375,-89.51
23.65,80.95,93.75,30.95,112.75,143.45,16.44,-61.54,78.7,-44.41,0,0.93,0.79,4.527,20220919_093932.798,PHASE_0,8.187,-2.375,-89.51
26.3,83.85,95.55,31.25,111.7,139.8,17.23,-63.53,77.2,-46.31,0,0.94,0.85,4.569,20220919_093932.904,PHASE_0,8.011,-2.336,-92.61
26.3,80.95,101.0,30.45,119.25,139.05,17.98,-65.38,75.5,-48.49,0,0.96,0.9,4.569,20220919_093933.015,PHASE_0,7.832,-2.291,-95.89
26.55,76.3,102.05,31.5,122.9,142.15,17.98,-65.38,75.5,-48.49,0,0.96,0.9,4.569,20220919_093933.126,PHASE_0,7.832,-2.291,-95.89
26.55,76.3,102.05,31.5,122.9,142.15,17.98,-65.38,75.5,-48.49,0,0.96,0.9,4.569,20220919_093933.234,PHASE_0,7.832,-2.291,-95.89
26.55,76.3,102.05,31.5,122.9,142.15,17.98,-65.38,75.5,-48.49,0,0.96,0.9,4.569,20220919_093933.354,PHASE_0,7.832,-2.291,-95.89
26.55,76.3,102.05,31.5,122.9,142.15,17.98,-65.38,75.5,-48.49,0,0.96,0.9,4.569,20220919_093933.456,PHASE_0,7.832,-2.291,-95.89
25.25,70.3,102.6,39.8,134.35,152.3,19.2,-71.1,71.5,-53.66,0,0.93,0.76,4.514,20220919_093933.564,PHASE_0,7.283,-2.263,-105.56
24.2,65.1,109.85,39.3,147.9,154.9,19.67,-71.57,71.5,-53.66,0,0.93,0.76,4.46,20220919_093933.669,PHASE_0,7.266,-2.214,-105.56
24.45,63.0,108.05,39.55,150.25,161.95,20.06,-73.66,70.2,-55.36,0,0.91,0.75,4.46,20220919_093933.780,PHASE_0,7.069,-2.196,-108.96
24.2,63.8,105.7,41.1,147.9,164.8,20.06,-73.66,70.2,-55.36,0,0.91,0.75,4.47,20220919_093933.895,PHASE_0,7.069,-2.196,-108.96
27.3,63.8,106.25,45.3,155.45,165.35,20.39,-75.49,68.5,-57.6,0,0.93,0.76,4.47,20220919_093933.999,PHASE_0,6.872,-2.165,-112.7
23.15,57.0,114.55,39.55,164.3,174.45,20.68,-78.28,66.6,-60.12,0,0.94,0.79,4.658,20220919_093934.106,PHASE_0,6.595,-2.139,-117.72
23.65,57.0,116.9,39.55,168.45,179.65,20.68,-78.28,66.6,-60.12,0,0.94,0.79,4.658,20220919_093934.220,PHASE_0,6.595,-2.139,-117.72
23.4,54.4,119.0,42.15,174.2,182.8,20.92,-79.92,65.1,-62.13,0,0.93,0.76,4.658,20220919_093934.324,PHASE_0,6.421,-2.098,-121.13
24.2,57.0,121.6,40.35,176.55,182.8,20.92,-79.92,65.1,-62.13,0,0.93,0.76,4.814,20220919_093934.434,PHASE_0,6.421,-2.098,-121.13
24.45,57.55,120.05,44.75,177.05,186.15,21.15,-82.55,63.7,-64.02,0,0.97,0.83,4.814,20220919_093934.544,PHASE_0,6.178,-2.06,-125.42
28.6,56.25,124.45,45.55,185.4,187.5,21.15,-82.55,63.7,-64.02,0,0.97,0.83,4.338,20220919_093934.655,PHASE_0,6.178,-2.06,-125.42
29.15,55.45,133.3,48.15,197.1,193.2,21.33,-84.93,62.0,-66.33,0,0.96,0.85,4.338,20220919_093934.764,PHASE_0,5.944,-2.003,-129.93
28.6,53.9,135.15,52.6,199.45,183.85,21.33,-84.93,62.0,-66.33,0,0.96,0.85,4.35,20220919_093934.871,PHASE_0,5.944,-2.003,-129.93
27.85,52.3,133.05,53.35,203.9,62.5,21.4,-87.0,60.3,-68.67,0,0.94,0.83,4.35,20220919_093934.982,PHASE_0,5.735,-1.945,-134.27
25.75,53.35,138.8,48.95,209.6,186.15,21.4,-87.0,60.3,-68.67,0,0.94,0.83,5.832,20220919_093935.100,PHASE_0,5.735,-1.945,-134.27
29.65,56.25,147.9,42.4,217.95,176.3,21.42,-88.42,58.0,-71.87,0,0.94,0.83,5.832,20220919_093935.203,PHASE_0,5.557,-1.86,-138.87
34.85,84.85,135.4,47.9,210.9,162.5,21.42,-88.42,58.0,-71.87,0,0.94,0.83,5.868,20220919_093935.312,PHASE_0,5.557,-1.86,-138.87
34.85,84.85,135.4,47.9,210.9,162.5,21.42,-88.42,58.0,-71.87,0,0.94,0.83,5.868,20220919_093935.423,PHASE_0,5.557,-1.86,-138.87
34.85,84.85,135.4,47.9,210.9,162.5,21.42,-88.42,58.0,-71.87,0,0.94,0.83,5.868,20220919_093935.531,PHASE_0,5.557,-1.86,-138.87
23.15,85.15,132.8,89.55,258.85,175.0,21.37,-93.47,55.1,-75.98,0,0.94,0.9,5.868,20220919_093935.640,PHASE_0,5.115,-1.712,-148.08
23.15,85.15,132.8,89.55,258.85,175.0,21.37,-93.47,55.1,-75.98,0,0.94,0.9,5.868,20220919_093935.751,PHASE_0,5.115,-1.712,-148.08
23.15,85.15,132.8,89.55,258.85,175.0,21.37,-93.47,55.1,-75.98,0,0.94,0.9,5.868,20220919_093935.862,PHASE_0,5.115,-1.712,-148.08
23.15,163.25,82.55,103.9,197.35,204.15,21.09,-91.99,49.1,-84.8,0,0.96,0.88,5.795,20220919_093935.971,PHASE_0,5.067,-1.493,-155.7
25.25,171.35,78.35,134.1,223.65,232.8,21.03,-95.33,46.3,-89.08,0,0.96,0.86,5.726,20220919_093936.080,PHASE_0,4.802,-1.312,-163.38
23.65,195.55,59.35,172.9,218.45,229.4,21.03,-95.33,46.3,-89.08,0,0.96,0.86,5.726,20220919_093936.189,PHASE_0,4.802,-1.312,-163.38
24.7,201.55,53.6,199.45,224.2,233.05,21.21,-94.91,42.8,-94.62,0,0.96,0.88,5.726,20220919_093936.299,PHASE_0,4.786,-1.123,-168.32
25.0,193.45,63.25,189.55,233.55,237.2,21.21,-94.91,42.8,-94.62,0,0.96,0.88,5.726,20220919_093936.406,PHASE_0,4.786,-1.123,-168.32
24.45,181.25,76.0,98.15,232.0,235.65,21.95,-98.65,38.9,-101.07,0,0.98,1.02,5.787,20220919_093936.515,PHASE_0,4.56,-0.773,-177.77
23.4,177.85,80.45,86.7,217.15,101.55,23.13,-96.73,39.7,-99.72,0,1.0,1.07,6.053,20220919_093936.624,PHASE_0,4.685,-0.761,-173.32
25.25,177.6,79.4,80.95,202.3,211.7,23.13,-96.73,39.7,-99.72,0,1.0,1.07,6.053,20220919_093936.732,PHASE_0,4.685,-0.761,-173.32
23.4,189.3,71.6,81.25,189.55,204.15,24.73,-100.53,36.7,-104.87,0,0.98,1.07,6.566,20220919_093936.844,PHASE_0,4.487,-0.386,-180.67
24.7,186.15,70.05,78.35,192.7,208.05,24.73,-100.53,36.7,-104.87,0,0.98,1.07,6.566,20220919_093936.950,PHASE_0,4.487,-0.386,-180.67
23.4,188.0,72.65,66.4,198.65,212.2,26.24,-100.64,34.1,-109.52,0,1.01,1.13,6.961,20220919_093937.060,PHASE_0,4.494,-0.109,-183.92
23.4,186.95,69.25,55.7,203.9,215.1,26.24,-100.64,34.1,-109.52,0,1.01,1.13,6.961,20220919_093937.168,PHASE_0,4.494,-0.109,-183.92
25.5,186.45,72.65,49.45,206.75,221.05,27.75,-98.95,33.3,-111.0,0,0.96,0.9,7.333,20220919_093937.284,PHASE_0,4.582,0.031,-182.2
23.65,185.9,69.5,48.15,206.5,219.5,27.75,-97.25,31.5,-114.39,0,0.94,0.82,7.333,20220919_093937.388,PHASE_0,4.672,0.119,-183.89
24.2,190.35,66.9,39.3,209.35,219.0,30.67,-99.27,30.5,-116.32,0,0.91,0.76,7.333,20220919_093937.500,PHASE_0,4.565,0.448,-184.92
24.2,190.35,66.9,39.3,209.35,219.0,30.67,-99.27,30.5,-116.32,0,0.91,0.76,7.333,20220919_093937.607,PHASE_0,4.565,0.448,-184.92
23.65,191.1,66.4,26.55,209.85,217.95,32.26,-99.76,29.6,-118.09,0,0.9,0.65,8.183,20220919_093937.720,PHASE_0,4.533,0.641,-185.59
23.65,191.1,66.4,26.55,209.85,217.95,32.26,-99.76,29.6,-118.09,0,0.9,0.65,8.183,20220919_093937.827,PHASE_0,4.533,0.641,-185.59
24.45,190.35,65.1,22.9,219.25,218.2,32.26,-99.76,29.6,-118.09,0,0.9,0.65,8.513,20220919_093937.938,PHASE_0,4.533,0.641,-185.59
24.45,190.35,65.1,22.9,219.25,218.2,32.26,-99.76,29.6,-118.09,0,0.9,0.65,8.513,20220919_093938.047,PHASE_0,4.533,0.641,-185.59
23.4,193.45,64.05,20.55,200.5,200.0,35.44,-99.84,27.6,-122.15,0,0.96,0.88,8.62,P_20220919_093938.149,PHASE_0,4.497,1.028,-186.55
